secret_id,capability,group,query_family,difficulty,route_id,campaign_id
9008,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_070
9009,computer_use,normal,multi_step,easy,computer_route,camp_087
9010,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_012
9011,coding,suspicious_campaign,tool_planning,medium,code_route,camp_024
9012,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_041
9013,coding,normal,domain,hard,code_route,camp_058
9014,tool_use,proxy_cluster,domain,easy,tool_route,camp_080
9015,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_092
9016,policy_edge,enterprise_eval,domain,medium,safety_route,camp_012
9017,domain_expert,normal,code_generation,hard,expert_route,camp_029
9018,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_051
9019,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_063
9020,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_080
9021,computer_use,normal,multi_step,easy,computer_route,camp_000
9022,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_022
9023,coding,suspicious_campaign,tool_planning,medium,code_route,camp_034
9024,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_051
9025,coding,normal,domain,hard,code_route,camp_068
9026,tool_use,proxy_cluster,domain,easy,tool_route,camp_090
9027,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_005
9028,policy_edge,enterprise_eval,domain,medium,safety_route,camp_022
9029,domain_expert,normal,code_generation,hard,expert_route,camp_039
9030,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_061
9031,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_073
9032,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_090
9033,computer_use,normal,multi_step,easy,computer_route,camp_010
9034,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_032
9035,coding,suspicious_campaign,tool_planning,medium,code_route,camp_044
9036,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_061
9037,coding,normal,domain,hard,code_route,camp_078
9038,tool_use,proxy_cluster,domain,easy,tool_route,camp_003
9039,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_015
9040,policy_edge,enterprise_eval,domain,medium,safety_route,camp_032
9041,domain_expert,normal,code_generation,hard,expert_route,camp_049
9042,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_071
9043,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_083
9044,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_003
9045,computer_use,normal,multi_step,easy,computer_route,camp_020
9046,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_042
9047,coding,suspicious_campaign,tool_planning,medium,code_route,camp_054
9048,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_071
9049,coding,normal,domain,hard,code_route,camp_088
9050,tool_use,proxy_cluster,domain,easy,tool_route,camp_013
9051,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_025
9052,policy_edge,enterprise_eval,domain,medium,safety_route,camp_042
9053,domain_expert,normal,code_generation,hard,expert_route,camp_059
9054,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_081
9055,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_093
9056,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_013
9057,computer_use,normal,multi_step,easy,computer_route,camp_030
9058,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_052
9059,coding,suspicious_campaign,tool_planning,medium,code_route,camp_064
9060,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_081
9061,coding,normal,domain,hard,code_route,camp_001
9062,tool_use,proxy_cluster,domain,easy,tool_route,camp_023
9063,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_035
9064,policy_edge,enterprise_eval,domain,medium,safety_route,camp_052
9065,domain_expert,normal,code_generation,hard,expert_route,camp_069
9066,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_091
9067,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_006
9068,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_023
9069,computer_use,normal,multi_step,easy,computer_route,camp_040
9070,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_062
9071,coding,suspicious_campaign,tool_planning,medium,code_route,camp_074
9072,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_091
9073,coding,normal,domain,hard,code_route,camp_011
9074,tool_use,proxy_cluster,domain,easy,tool_route,camp_033
9075,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_045
9076,policy_edge,enterprise_eval,domain,medium,safety_route,camp_062
9077,domain_expert,normal,code_generation,hard,expert_route,camp_079
9078,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_004
9079,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_016
9080,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_033
9081,computer_use,normal,multi_step,easy,computer_route,camp_050
9082,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_072
9083,coding,suspicious_campaign,tool_planning,medium,code_route,camp_084
9084,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_004
9085,coding,normal,domain,hard,code_route,camp_021
9086,tool_use,proxy_cluster,domain,easy,tool_route,camp_043
9087,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_055
9088,policy_edge,enterprise_eval,domain,medium,safety_route,camp_072
9089,domain_expert,normal,code_generation,hard,expert_route,camp_089
9090,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_014
9091,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_026
9092,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_043
9093,computer_use,normal,multi_step,easy,computer_route,camp_060
9094,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_082
9095,coding,suspicious_campaign,tool_planning,medium,code_route,camp_094
9096,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_014
9097,coding,normal,domain,hard,code_route,camp_031
9098,tool_use,proxy_cluster,domain,easy,tool_route,camp_053
9099,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_065
9100,policy_edge,enterprise_eval,domain,medium,safety_route,camp_082
9101,domain_expert,normal,code_generation,hard,expert_route,camp_002
9102,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_024
9103,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_036
9104,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_053
9105,computer_use,normal,multi_step,easy,computer_route,camp_070
9106,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_092
9107,coding,suspicious_campaign,tool_planning,medium,code_route,camp_007
9108,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_024
9109,coding,normal,domain,hard,code_route,camp_041
9110,tool_use,proxy_cluster,domain,easy,tool_route,camp_063
9111,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_075
9112,policy_edge,enterprise_eval,domain,medium,safety_route,camp_092
9113,domain_expert,normal,code_generation,hard,expert_route,camp_012
9114,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_034
9115,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_046
9116,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_063
9117,computer_use,normal,multi_step,easy,computer_route,camp_080
9118,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_005
9119,coding,suspicious_campaign,tool_planning,medium,code_route,camp_017
9120,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_034
9121,coding,normal,domain,hard,code_route,camp_051
9122,tool_use,proxy_cluster,domain,easy,tool_route,camp_073
9123,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_085
9124,policy_edge,enterprise_eval,domain,medium,safety_route,camp_005
9125,domain_expert,normal,code_generation,hard,expert_route,camp_022
9126,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_044
9127,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_056
9128,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_073
9129,computer_use,normal,multi_step,easy,computer_route,camp_090
9130,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_015
9131,coding,suspicious_campaign,tool_planning,medium,code_route,camp_027
9132,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_044
9133,coding,normal,domain,hard,code_route,camp_061
9134,tool_use,proxy_cluster,domain,easy,tool_route,camp_083
9135,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_095
9136,policy_edge,enterprise_eval,domain,medium,safety_route,camp_015
9137,domain_expert,normal,code_generation,hard,expert_route,camp_032
9138,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_054
9139,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_066
9140,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_083
9141,computer_use,normal,multi_step,easy,computer_route,camp_003
9142,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_025
9143,coding,suspicious_campaign,tool_planning,medium,code_route,camp_037
9144,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_054
9145,coding,normal,domain,hard,code_route,camp_071
9146,tool_use,proxy_cluster,domain,easy,tool_route,camp_093
9147,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_008
9148,policy_edge,enterprise_eval,domain,medium,safety_route,camp_025
9149,domain_expert,normal,code_generation,hard,expert_route,camp_042
9150,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_064
9151,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_076
9152,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_093
9153,computer_use,normal,multi_step,easy,computer_route,camp_013
9154,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_035
9155,coding,suspicious_campaign,tool_planning,medium,code_route,camp_047
9156,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_064
9157,coding,normal,domain,hard,code_route,camp_081
9158,tool_use,proxy_cluster,domain,easy,tool_route,camp_006
9159,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_018
9160,policy_edge,enterprise_eval,domain,medium,safety_route,camp_035
9161,domain_expert,normal,code_generation,hard,expert_route,camp_052
9162,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_074
9163,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_086
9164,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_006
9165,computer_use,normal,multi_step,easy,computer_route,camp_023
9166,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_045
9167,coding,suspicious_campaign,tool_planning,medium,code_route,camp_057
9168,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_074
9169,coding,normal,domain,hard,code_route,camp_091
9170,tool_use,proxy_cluster,domain,easy,tool_route,camp_016
9171,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_028
9172,policy_edge,enterprise_eval,domain,medium,safety_route,camp_045
9173,domain_expert,normal,code_generation,hard,expert_route,camp_062
9174,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_084
9175,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_096
9176,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_016
9177,computer_use,normal,multi_step,easy,computer_route,camp_033
9178,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_055
9179,coding,suspicious_campaign,tool_planning,medium,code_route,camp_067
9180,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_084
9181,coding,normal,domain,hard,code_route,camp_004
9182,tool_use,proxy_cluster,domain,easy,tool_route,camp_026
9183,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_038
9184,policy_edge,enterprise_eval,domain,medium,safety_route,camp_055
9185,domain_expert,normal,code_generation,hard,expert_route,camp_072
9186,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_094
9187,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_009
9188,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_026
9189,computer_use,normal,multi_step,easy,computer_route,camp_043
9190,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_065
9191,coding,suspicious_campaign,tool_planning,medium,code_route,camp_077
9192,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_094
9193,coding,normal,domain,hard,code_route,camp_014
9194,tool_use,proxy_cluster,domain,easy,tool_route,camp_036
9195,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_048
9196,policy_edge,enterprise_eval,domain,medium,safety_route,camp_065
9197,domain_expert,normal,code_generation,hard,expert_route,camp_082
9198,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_007
9199,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_019
9200,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_036
9201,computer_use,normal,multi_step,easy,computer_route,camp_053
9202,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_075
9203,coding,suspicious_campaign,tool_planning,medium,code_route,camp_087
9204,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_007
9205,coding,normal,domain,hard,code_route,camp_024
9206,tool_use,proxy_cluster,domain,easy,tool_route,camp_046
9207,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_058
9208,policy_edge,enterprise_eval,domain,medium,safety_route,camp_075
9209,domain_expert,normal,code_generation,hard,expert_route,camp_092
9210,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_017
9211,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_029
9212,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_046
9213,computer_use,normal,multi_step,easy,computer_route,camp_063
9214,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_085
9215,coding,suspicious_campaign,tool_planning,medium,code_route,camp_000
9216,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_017
9217,coding,normal,domain,hard,code_route,camp_034
9218,tool_use,proxy_cluster,domain,easy,tool_route,camp_056
9219,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_068
9220,policy_edge,enterprise_eval,domain,medium,safety_route,camp_085
9221,domain_expert,normal,code_generation,hard,expert_route,camp_005
9222,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_027
